Product Name,Product URL,Brand,Sale Price,Mrp,Discount Percentage,Number Of Ratings,Number Of Reviews,Upc,Star Rating,Ram
"Nokia 2.4 (Fjord Blue, 64 GB)",https://www.flipkart.com/nokia-2-4-fjord-blue-64-gb/p/itm0ba14ef206b83?pid=MOBFXNHZZJDWAHFU,Nokia,9199,9798,6,500,50,MOBFXNHZZJDWAHFU,4.1,3 GB
"Infinix Zero 8i (Black Diamond, 128 GB)",https://www.flipkart.com/infinix-zero-8i-black-diamond-128-gb/p/itm1428be6ccae16?pid=MOBFXQRHHPMGKHZN,Infinix,14999,18999,21,4230,575,MOBFXQRHHPMGKHZN,4.2,8 GB
"Infinix Zero 8i (Silver Diamond, 128 GB)",https://www.flipkart.com/infinix-zero-8i-silver-diamond-128-gb/p/itm1428be6ccae16?pid=MOBFXQRHHXJQB27N,Infinix,14999,18999,21,4230,575,MOBFXQRHHXJQB27N,4.2,8 GB
"Maplin G2 (Black, 32 GB)",https://www.flipkart.com/maplin-g2-black-32-gb/p/itm3785844c48e73?pid=MOBFXS258PQDFRBN,Maplin,6990,6990,0,165,5,MOBFXS258PQDFRBN,2.9,3 GB
"Maplin G1 (Blue, 16 GB)",https://www.flipkart.com/maplin-g1-blue-16-gb/p/itm3e2ba1de768b2?pid=MOBFXSFWYGHT8MEH,Maplin,4990,4990,0,49,2,MOBFXSFWYGHT8MEH,3.1,2 GB
"Maplin G1 (Ice Blue, 16 GB)",https://www.flipkart.com/maplin-g1-ice-blue-16-gb/p/itm3e2ba1de768b2?pid=MOBFXSFX6JFSDMSH,Maplin,4990,4990,0,49,2,MOBFXSFX6JFSDMSH,3.1,2 GB
"ViVO Y51 (Titanium Sapphire, 128 GB)",https://www.flipkart.com/vivo-y51-titanium-sapphire-128-gb/p/itm66e6862342436?pid=MOBFXU6YWD4W7SYW,ViVO,18499,18499,0,3015,226,MOBFXU6YWD4W7SYW,4.3,8 GB
"Tecno POVA (Speed Purple, 128 GB)",https://www.flipkart.com/tecno-pova-speed-purple-128-gb/p/itm7690abaf02fbe?pid=MOBFXU9W5VQZDFXG,Tecno,12499,13999,10,1009,108,MOBFXU9W5VQZDFXG,4.2,6 GB
"Tecno POVA (Speed Purple, 64 GB)",https://www.flipkart.com/tecno-pova-speed-purple-64-gb/p/itm7690abaf02fbe?pid=MOBFXU9WCWFCBHKY,Tecno,10499,11999,12,4136,458,MOBFXU9WCWFCBHKY,4.3,4 GB
"Tecno POVA (Magic Blue, 64 GB)",https://www.flipkart.com/tecno-pova-magic-blue-64-gb/p/itm7690abaf02fbe?pid=MOBFXU9WGFXZKTTH,Tecno,10499,11999,12,4136,458,MOBFXU9WGFXZKTTH,4.3,4 GB
"Tecno POVA (Dazzle Black, 128 GB)",https://www.flipkart.com/tecno-pova-dazzle-black-128-gb/p/itm7690abaf02fbe?pid=MOBFXU9WUTKYNHU8,Tecno,12499,13999,10,1011,109,MOBFXU9WUTKYNHU8,4.2,6 GB
"OPPO A15 (Dynamic Black, 32 GB)",https://www.flipkart.com/oppo-a15-dynamic-black-32-gb/p/itm227feb7ae22b8?pid=MOBFXUH2GBPP9RSZ,OPPO,8659,9199,5,89,7,MOBFXUH2GBPP9RSZ,4,2 GB
"Ismart I1 Giant (White, 32 GB)",https://www.flipkart.com/ismart-i1-giant-white-32-gb/p/itm1a002b16ca63b?pid=MOBFY22BBTYGPWR9,Ismart,5989,5989,0,134,15,MOBFY22BBTYGPWR9,3,3 GB
"Ismart I1 Giant (Green Black, 32 GB)",https://www.flipkart.com/ismart-i1-giant-green-black-32-gb/p/itm1a002b16ca63b?pid=MOBFY22DCUHW63ME,Ismart,6399,6399,0,134,15,MOBFY22DCUHW63ME,3,3 GB
"Itel A48 (Gradation Black, 32 GB)",https://www.flipkart.com/itel-a48-gradation-black-32-gb/p/itm2022796900682?pid=MOBFY22VH7SHJRNY,Itel,6090,6099,0,228,17,MOBFY22VH7SHJRNY,3.9,2 GB
"ringme XPro (Purple, 16 GB)",https://www.flipkart.com/ringme-xpro-purple-16-gb/p/itmac5401785c672?pid=MOBFY5E3VNGCJ8V4,ringme,4487,4487,0,12,0,MOBFY5E3VNGCJ8V4,2.9,2 GB
"ringme A5Pro (Purple, 16 GB)",https://www.flipkart.com/ringme-a5pro-purple-16-gb/p/itm36e2f8a91a218?pid=MOBFY5ECGFVFJJGK,ringme,4488,4488,0,7,2,MOBFY5ECGFVFJJGK,2.6,2 GB
"Redmi Note 9 (Shadow Black, 128 GB)",https://www.flipkart.com/redmi-note-9-shadow-black-128-gb/p/itm12201c2ee63e5?pid=MOBFY7HFEVWHCXFY,Redmi,14599,14828,1,2858,192,MOBFY7HFEVWHCXFY,4.3,6 GB
"Infinix Smart HD 2021 (Quartz Green, 32 GB)",https://www.flipkart.com/infinix-smart-hd-2021-quartz-green-32-gb/p/itm14159edd6bd3d?pid=MOBFY7MZTGYEA4HT,Infinix,6499,7999,18,31564,2037,MOBFY7MZTGYEA4HT,4.4,2 GB
"Ismart i1 Thunder (Pink Purple, 32 GB)",https://www.flipkart.com/ismart-i1-thunder-pink-purple-32-gb/p/itm0ffd09e0cc0a6?pid=MOBFY7Y7GC3YAFZH,Ismart,5999,5999,0,28,0,MOBFY7Y7GC3YAFZH,3,2 GB
"Ismart i1 Thunder (Blue, 32 GB)",https://www.flipkart.com/ismart-i1-thunder-blue-32-gb/p/itm0ffd09e0cc0a6?pid=MOBFY7Y86HWQWZ4T,Ismart,5999,5999,0,28,0,MOBFY7Y86HWQWZ4T,3,2 GB
"ringme A5 Pro (Purple, 16 GB)",https://www.flipkart.com/ringme-a5-pro-purple-16-gb/p/itm620418f89b763?pid=MOBFY7Y8Y79NPQN5,ringme,4799,4819,0,0,0,MOBFY7Y8Y79NPQN5,0,2 GB
"Kekai S5 Pro (Blue, 32 GB)",https://www.flipkart.com/kekai-s5-pro-blue-32-gb/p/itm1bf45bad7e7c0?pid=MOBFY8E4JZWBDFTU,Kekai,5990,5990,0,22,1,MOBFY8E4JZWBDFTU,3.2,3 GB
"ringme A5 Pro (Blue, 16 GB)",https://www.flipkart.com/ringme-a5-pro-blue-16-gb/p/itm620418f89b763?pid=MOBFY8HKUQTYJVC4,ringme,4799,4819,0,0,0,MOBFY8HKUQTYJVC4,0,2 GB
"Spinup A6 4G (Dazzling Gold, 16 GB)",https://www.flipkart.com/spinup-a6-4g-dazzling-gold-16-gb/p/itmf894cb50a4460?pid=MOBFY9SXGCUSPMPJ,Spinup,5499,5499,0,200,15,MOBFY9SXGCUSPMPJ,3.4,2 GB
"Kekai S5 Aqua (Purple blue, 16 GB)",https://www.flipkart.com/kekai-s5-aqua-purple-blue-16-gb/p/itm27d2618ec4a87?pid=MOBFY9TCFNTC9GMT,Kekai,4899,4899,0,30,2,MOBFY9TCFNTC9GMT,2.9,2 GB
"Kekai S5 Aqua (Arrogant Green, 16 GB)",https://www.flipkart.com/kekai-s5-aqua-arrogant-green-16-gb/p/itm27d2618ec4a87?pid=MOBFY9TE6MRRCPWE,Kekai,4899,4899,0,30,2,MOBFY9TE6MRRCPWE,2.9,2 GB
"Ismart I1 Thunder (Sea Blue, 32 GB)",https://www.flipkart.com/ismart-i1-thunder-sea-blue-32-gb/p/itm0ffd09e0cc0a6?pid=MOBFYB33YVMQNU27,Ismart,5949,5949,0,28,0,MOBFYB33YVMQNU27,3,2 GB
"ringme A5Pro-2 (Blue, 16 GB)",https://www.flipkart.com/ringme-a5pro-2-blue-16-gb/p/itm13fc10d2cbd5f?pid=MOBFYB6P4JPTTFVE,ringme,4488,4488,0,10,1,MOBFYB6P4JPTTFVE,3.2,2 GB
"KARBONN Titanium Jumbo 2 (Black, 16 GB)",https://www.flipkart.com/karbonn-titanium-jumbo-2-black-16-gb/p/itmffc39bwfxqmu5?pid=MOBFYCJRFWTRYZWW,KARBONN,8226,8226,0,2637,473,MOBFYCJRFWTRYZWW,3.8,2 GB
"Ismart I1 Thunder (Pink + Purple, 32 GB)",https://www.flipkart.com/ismart-i1-thunder-pink-purple-32-gb/p/itm0ffd09e0cc0a6?pid=MOBFYDC7HHUWVSZH,Ismart,5949,5949,0,28,0,MOBFYDC7HHUWVSZH,3,2 GB
"Ismart Is-57I Ultra (Blue, 16 GB)",https://www.flipkart.com/ismart-is-57i-ultra-blue-16-gb/p/itmeaaaacc59f2f8?pid=MOBFYFNYGQXN33XJ,Ismart,4444,4444,0,0,0,MOBFYFNYGQXN33XJ,0,2 GB
"ViVO Y30 (Emerald Black, 128 GB)",https://www.flipkart.com/vivo-y30-emerald-black-128-gb/p/itm1791342f24d04?pid=MOBFYFYPYZE4NA5Q,ViVO,14990,18990,21,1354,94,MOBFYFYPYZE4NA5Q,4.3,6 GB
"ViVO V20 2021 (Sunset Melody, 128 GB)",https://www.flipkart.com/vivo-v20-2021-sunset-melody-128-gb/p/itmeb2d487ab5550?pid=MOBFYFYYBYDNKTTP,ViVO,22990,27990,17,2038,218,MOBFYFYYBYDNKTTP,4.4,8 GB
"Lenovo K6 Power (Dark Black, 32 GB)",https://www.flipkart.com/lenovo-k6-power-dark-black-32-gb/p/itmb9dd258e309ee?pid=MOBFYGZMCJXWHXFV,Lenovo,6999,6999,0,241817,53056,MOBFYGZMCJXWHXFV,4.1,3 GB
"Tecno Spark 6 Go (Ice Jadeite, 64 GB)",https://www.flipkart.com/tecno-spark-6-go-ice-jadeite-64-gb/p/itmb110a9f419746?pid=MOBFYHFZFRTNMYWF,Tecno,8699,8699,0,3235,162,MOBFYHFZFRTNMYWF,4.3,4 GB
"Tecno Spark 6 Go (Mystery White, 64 GB)",https://www.flipkart.com/tecno-spark-6-go-mystery-white-64-gb/p/itmb110a9f419746?pid=MOBFYHFZPGXTZ4VT,Tecno,8699,9999,13,3235,162,MOBFYHFZPGXTZ4VT,4.3,4 GB
"Tecno Spark 6 Go (Aqua Blue, 64 GB)",https://www.flipkart.com/tecno-spark-6-go-aqua-blue-64-gb/p/itmb110a9f419746?pid=MOBFYHFZWUPGABSJ,Tecno,8699,9999,13,3235,162,MOBFYHFZWUPGABSJ,4.3,4 GB
"ViVO Y20A (Nebula Blue, 64 GB)",https://www.flipkart.com/vivo-y20a-nebula-blue-64-gb/p/itme422785268ab2?pid=MOBFYHGHAVKUUT3F,ViVO,11490,15490,25,393,25,MOBFYHGHAVKUUT3F,4.4,3 GB
"ViVO Y20A (Dawn White, 64 GB)",https://www.flipkart.com/vivo-y20a-dawn-white-64-gb/p/itme422785268ab2?pid=MOBFYHGHFGFCMNY8,ViVO,11490,15490,25,393,25,MOBFYHGHFGFCMNY8,4.4,3 GB
"OPPO A15 (Mystery Blue, 32 GB)",https://www.flipkart.com/oppo-a15-mystery-blue-32-gb/p/itm227feb7ae22b8?pid=MOBFYHPDMH4KNPT4,OPPO,8972,9199,2,89,7,MOBFYHPDMH4KNPT4,4,2 GB
"ringme XPro (Blue, 16 GB)",https://www.flipkart.com/ringme-xpro-blue-16-gb/p/itma8624022ed2b3?pid=MOBFYJPBTTT9C4VJ,ringme,4599,5999,23,12,0,MOBFYJPBTTT9C4VJ,2.9,2 GB
"Wizphone wiz (Black, 16 GB)",https://www.flipkart.com/wizphone-wiz-black-16-gb/p/itm3a9cdfe918b90?pid=MOBFYJPY8PXAJFVV,Wizphone,4256,4480,5,0,0,MOBFYJPY8PXAJFVV,0,2 GB
"Spinup A7 Pro (Fusion Blue, 16 GB)",https://www.flipkart.com/spinup-a7-pro-fusion-blue-16-gb/p/itm1f12adcb87e34?pid=MOBFYJUARHFFFAYG,Spinup,5490,5490,0,27,1,MOBFYJUARHFFFAYG,3.3,2 GB
"Spinup A7 Pro (Snow White, 16 GB)",https://www.flipkart.com/spinup-a7-pro-snow-white-16-gb/p/itm1f12adcb87e34?pid=MOBFYJUB4KKX2ZSK,Spinup,5490,5490,0,27,1,MOBFYJUB4KKX2ZSK,3.3,2 GB
"ViVO V7 (Energetic Blue, 32 GB)",https://www.flipkart.com/vivo-v7-energetic-blue-32-gb/p/itmezhzzuzha8hmk?pid=MOBFYKFZSHZSZPZQ,ViVO,15990,15990,0,11733,1702,MOBFYKFZSHZSZPZQ,4.4,4 GB
"Infocus Snap 4 (Midnight Black, 64 GB)",https://www.flipkart.com/infocus-snap-4-midnight-black-64-gb/p/itmffeeybw3bvvap?pid=MOBFYKZYFXCFF9EG,Infocus,14998,14998,0,3204,414,MOBFYKZYFXCFF9EG,3.9,4 GB
"ringme M10 Pro (Blue, 16 GB)",https://www.flipkart.com/ringme-m10-pro-blue-16-gb/p/itm91a1fc265d091?pid=MOBFYMY69H9QZHKQ,ringme,4999,4999,0,0,0,MOBFYMY69H9QZHKQ,0,2 GB
"Spinup A8Pro (Mattle Blue, 16 GB)",https://www.flipkart.com/spinup-a8pro-mattle-blue-16-gb/p/itm53563bf7f7edd?pid=MOBFYNFZENPREG7T,Spinup,5490,5490,0,0,0,MOBFYNFZENPREG7T,0,2 GB
"Ismart Epic (Night Red, 16 GB)",https://www.flipkart.com/ismart-epic-night-red-16-gb/p/itm89051f3182c79?pid=MOBFYNFZVJK7ZABH,Ismart,4998,4998,0,0,0,MOBFYNFZVJK7ZABH,0,2 GB
"Ismart Dazzling (Dazzling Blue, 16 GB)",https://www.flipkart.com/ismart-dazzling-dazzling-blue-16-gb/p/itmb6f87079f0066?pid=MOBFYNFZVYB6KK33,Ismart,4990,4990,0,0,0,MOBFYNFZVYB6KK33,0,2 GB
"SuperD D1 (Gold, 32 GB)",https://www.flipkart.com/superd-d1-gold-32-gb/p/itmc78d446a6ac63?pid=MOBFYPHBUMFGXTTF,SuperD,4988,4988,0,24,2,MOBFYPHBUMFGXTTF,3.8,3 GB
"ViVO Y12s (Phantom Black, 32 GB)",https://www.flipkart.com/vivo-y12s-phantom-black-32-gb/p/itm5080109b1a85c?pid=MOBFYPJHVKYW3TEK,ViVO,9990,13990,28,3546,214,MOBFYPJHVKYW3TEK,4.3,3 GB
"ViVO Y12s (Glacier Blue, 32 GB)",https://www.flipkart.com/vivo-y12s-glacier-blue-32-gb/p/itm5080109b1a85c?pid=MOBFYPJHZ7USNBZV,ViVO,9990,13990,28,3546,214,MOBFYPJHZ7USNBZV,4.3,3 GB
"I Kall K325 (Green, 16 GB)",https://www.flipkart.com/kall-k325-green-16-gb/p/itm72c9aeca35ac8?pid=MOBFYQJMVFAXYWQT,IKall,4699,4899,4,82,8,MOBFYQJMVFAXYWQT,3,2 GB
"OPPO A15S (Fancy White, 64 GB)",https://www.flipkart.com/oppo-a15s-fancy-white-64-gb/p/itm8a26d15bdd39c?pid=MOBFYQJNKZKFYBAA,OPPO,10829,11445,5,270,12,MOBFYQJNKZKFYBAA,4.3,4 GB
"I Kall K325 (Blue, 16 GB)",https://www.flipkart.com/kall-k325-blue-16-gb/p/itm72c9aeca35ac8?pid=MOBFYQJUJY3MTTVM,IKall,4699,4699,0,82,8,MOBFYQJUJY3MTTVM,3,2 GB
"I Kall K8 (Red, 16 GB)",https://www.flipkart.com/kall-k8-red-16-gb/p/itmf8bdhdyfevtdt?pid=MOBFYQNQPYEEYRWT,IKall,4170,4699,11,687,72,MOBFYQNQPYEEYRWT,3.4,2 GB
"Kekai Alpha (Sea Green, 16 GB)",https://www.flipkart.com/kekai-alpha-sea-green-16-gb/p/itm57d1c53302055?pid=MOBFYQSEX3BQFAYE,Kekai,4990,4990,0,0,0,MOBFYQSEX3BQFAYE,0,2 GB
"Kekai Alpha (Shady Red, 16 GB)",https://www.flipkart.com/kekai-alpha-shady-red-16-gb/p/itm57d1c53302055?pid=MOBFYQSJ8JEEBZMK,Kekai,4990,4990,0,0,0,MOBFYQSJ8JEEBZMK,0,2 GB
"Maplin G2 Gio (Black, 32 GB)",https://www.flipkart.com/maplin-g2-gio-black-32-gb/p/itm2e8b6ed2f43c3?pid=MOBFYRS8KGVQW9ZQ,Maplin,6990,6990,0,55,8,MOBFYRS8KGVQW9ZQ,2.8,3 GB
"Maplin G2 Gio (Mirage Blue, 32 GB)",https://www.flipkart.com/maplin-g2-gio-mirage-blue-32-gb/p/itm2e8b6ed2f43c3?pid=MOBFYRSAVZ8JAYZQ,Maplin,6990,6990,0,56,8,MOBFYRSAVZ8JAYZQ,2.8,3 GB
"I Kall K2 (Ocean Blue, 64 GB)",https://www.flipkart.com/kall-k2-ocean-blue-64-gb/p/itm18c225b03f745?pid=MOBFYSMGPZKHZJFP,IKall,5528,5528,0,48,1,MOBFYSMGPZKHZJFP,3,4 GB
"SAMSUNG Galaxy J7 Nxt (Gold, 32 GB)",https://www.flipkart.com/samsung-galaxy-j7-nxt-gold-32-gb/p/itmfytd7qyhmcscs?pid=MOBFYTD7BF99TNAK,SAMSUNG,12000,12000,0,2220,283,MOBFYTD7BF99TNAK,4.3,3 GB
"SAMSUNG Galaxy J7 Nxt (Black, 32 GB)",https://www.flipkart.com/samsung-galaxy-j7-nxt-black-32-gb/p/itmfytd7qrkxusnu?pid=MOBFYTD7ZMWAWRFW,SAMSUNG,14995,14995,0,2220,283,MOBFYTD7ZMWAWRFW,4.3,3 GB
"Itel A22 PRO (CHAMPAGNE GOLD, 16 GB)",https://www.flipkart.com/itel-a22-pro-champagne-gold-16-gb/p/itmfcgcgezabxt3k?pid=MOBFYYR8232SYQ6Q,Itel,4995,4995,0,96,9,MOBFYYR8232SYQ6Q,4.1,2 GB
"KARBONN S9-PLUS (Midnight Blue, 32 GB)",https://www.flipkart.com/karbonn-s9-plus-midnight-blue-32-gb/p/itm0f15b63f60177?pid=MOBFYZ54FRGT6YHP,KARBONN,5999,5999,0,11,0,MOBFYZ54FRGT6YHP,4,3 GB
"SAMSUNG Galaxy Fold 2 (Mystic Bronze, 256 GB)",https://www.flipkart.com/samsung-galaxy-fold-2-mystic-bronze-256-gb/p/itm671a54e07349e?pid=MOBFYZ673HRWNNCD,SAMSUNG,149999,189999,21,3,0,MOBFYZ673HRWNNCD,3.7,12 GB
"SAMSUNG Galaxy Fold 2 (Mystic Black, 256 GB)",https://www.flipkart.com/samsung-galaxy-fold-2-mystic-black-256-gb/p/itm10950bf40aa69?pid=MOBFYZ67JNPRDY3T,SAMSUNG,149999,189999,21,3,0,MOBFYZ67JNPRDY3T,3.7,12 GB
"REDMI 9 Power (Electric Green, 64 GB)",https://www.flipkart.com/redmi-9-power-electric-green-64-gb/p/itm3e12ae178efdf?pid=MOBFYZ7AVAXXB2TH,Redmi,10499,13999,25,9533,716,MOBFYZ7AVAXXB2TH,4.3,4 GB
"REDMI 9 Power (Fiery Red, 128 GB)",https://www.flipkart.com/redmi-9-power-fiery-red-128-gb/p/itm80741ad091845?pid=MOBFYZ7DUG7WABES,Redmi,11999,15999,25,9533,716,MOBFYZ7DUG7WABES,4.3,4 GB
"REDMI 9 Power (Blazing Blue, 64 GB)",https://www.flipkart.com/redmi-9-power-blazing-blue-64-gb/p/itm9533b02ba34ef?pid=MOBFYZ7HHGJUATYD,Redmi,10499,13999,25,9844,745,MOBFYZ7HHGJUATYD,4.3,4 GB
"SAMSUNG Galaxy M31 (Iceberg blue, 128 GB)",https://www.flipkart.com/samsung-galaxy-m31-iceberg-blue-128-gb/p/itmed6043337ac0e?pid=MOBFYZ8Y9VJNACEM,SAMSUNG,17458,17458,0,8747,685,MOBFYZ8Y9VJNACEM,4.3,6 GB
"REDMI 9 Power (Mighty Black, 64 GB)",https://www.flipkart.com/redmi-9-power-mighty-black-64-gb/p/itm481ab234a6553?pid=MOBFYZ94UWPWQRNF,Redmi,10499,13999,25,9533,716,MOBFYZ94UWPWQRNF,4.3,4 GB
"REDMI 9 Power (Blazing Blue, 128 GB)",https://www.flipkart.com/redmi-9-power-blazing-blue-128-gb/p/itmf0c8cd89e7e6e?pid=MOBFYZDHSQG5GA4M,Redmi,11999,15999,25,9844,745,MOBFYZDHSQG5GA4M,4.3,4 GB
"REDMI 9 Power (Fiery Red, 64 GB)",https://www.flipkart.com/redmi-9-power-fiery-red-64-gb/p/itmcd78b9bc04aa9?pid=MOBFYZF8XVSHPK5M,Redmi,10499,13999,25,9533,716,MOBFYZF8XVSHPK5M,4.3,4 GB
"REDMI 9 Power (Mighty Black, 128 GB)",https://www.flipkart.com/redmi-9-power-mighty-black-128-gb/p/itm3108d5bba4d22?pid=MOBFYZFQGUURGNCQ,Redmi,11999,15999,25,9533,716,MOBFYZFQGUURGNCQ,4.3,4 GB
"Kekai Aura 4G (Diamond Blue, 16 GB)",https://www.flipkart.com/kekai-aura-4g-diamond-blue-16-gb/p/itmdae73b7196218?pid=MOBFYZKNGAYWQ5EK,Kekai,4998,4998,0,0,0,MOBFYZKNGAYWQ5EK,0,2 GB
"Brown B-one (Coffee Gold, 16 GB)",https://www.flipkart.com/brown-b-one-coffee-gold-16-gb/p/itm5cf51a3f8f83b?pid=MOBFZ2K4CCZZHEHS,Brown,4490,4990,10,0,0,MOBFZ2K4CCZZHEHS,0,2 GB
"REDMI 9 Power (Electric Green, 128 GB)",https://www.flipkart.com/redmi-9-power-electric-green-128-gb/p/itm12ae9167788e7?pid=MOBFZ2K4ZSGYG7ZT,Redmi,11999,15999,25,9844,745,MOBFZ2K4ZSGYG7ZT,4.3,4 GB
"ViVO Y51A (Crystal Symphony, 128 GB)",https://www.flipkart.com/vivo-y51a-crystal-symphony-128-gb/p/itm72ed89f10c598?pid=MOBFZ2U4GURCS37U,ViVO,17990,21990,18,1938,139,MOBFZ2U4GURCS37U,4.4,8 GB
"ViVO Y51A (Titanium Sapphire, 128 GB)",https://www.flipkart.com/vivo-y51a-titanium-sapphire-128-gb/p/itm72ed89f10c598?pid=MOBFZ2U4UEFXH3HF,ViVO,17990,21990,18,1938,139,MOBFZ2U4UEFXH3HF,4.4,8 GB
"SAMSUNG Galaxy S21 Plus (Phantom Violet, 256 GB)",https://www.flipkart.com/samsung-galaxy-s21-plus-phantom-violet-256-gb/p/itm56665cfc0924f?pid=MOBFZ3TM9RVNZACT,SAMSUNG,85999,104999,18,53,3,MOBFZ3TM9RVNZACT,4.4,8 GB
"SAMSUNG Galaxy S21 Ultra (Phantom Silver, 256 GB)",https://www.flipkart.com/samsung-galaxy-s21-ultra-phantom-silver-256-gb/p/itm33747d3aa16d9?pid=MOBFZ3TMAHBPXYNZ,SAMSUNG,105999,128999,17,335,84,MOBFZ3TMAHBPXYNZ,4.6,12 GB
"SAMSUNG Galaxy S21 Plus (Phantom Black, 256 GB)",https://www.flipkart.com/samsung-galaxy-s21-plus-phantom-black-256-gb/p/itm1e8ce2b1729cf?pid=MOBFZ3TMAZGVZF5D,SAMSUNG,85999,104999,18,52,3,MOBFZ3TMAZGVZF5D,4.4,8 GB
"SAMSUNG Galaxy S21 Plus (Phantom Silver, 256 GB)",https://www.flipkart.com/samsung-galaxy-s21-plus-phantom-silver-256-gb/p/itm91e816538b593?pid=MOBFZ3TMHZ2WATFY,SAMSUNG,85999,104999,18,53,3,MOBFZ3TMHZ2WATFY,4.4,8 GB
"SAMSUNG Galaxy S21 Ultra (Phantom Black, 256 GB)",https://www.flipkart.com/samsung-galaxy-s21-ultra-phantom-black-256-gb/p/itmbec2f700e2ff3?pid=MOBFZ3TMSMXZATX3,SAMSUNG,105999,128999,17,335,84,MOBFZ3TMSMXZATX3,4.6,12 GB
"SAMSUNG Galaxy S21 Plus (Phantom Violet, 128 GB)",https://www.flipkart.com/samsung-galaxy-s21-plus-phantom-violet-128-gb/p/itm6b93d46604033?pid=MOBFZ3TMT2RHYG5K,SAMSUNG,81999,100999,18,53,3,MOBFZ3TMT2RHYG5K,4.4,8 GB
"SAMSUNG Galaxy S21 Plus (Phantom Silver, 128 GB)",https://www.flipkart.com/samsung-galaxy-s21-plus-phantom-silver-128-gb/p/itme73a877a223a7?pid=MOBFZ3TMYAWQAJDP,SAMSUNG,81999,100999,18,53,3,MOBFZ3TMYAWQAJDP,4.4,8 GB
"SAMSUNG Galaxy S21 Plus (Phantom Black, 128 GB)",https://www.flipkart.com/samsung-galaxy-s21-plus-phantom-black-128-gb/p/itm9a7e14ec0799d?pid=MOBFZ3TMYQ8WTHJE,SAMSUNG,81999,100999,18,53,3,MOBFZ3TMYQ8WTHJE,4.4,8 GB
"SAMSUNG Galaxy A71 (Prism Crush Black, 128 GB)",https://www.flipkart.com/samsung-galaxy-a71-prism-crush-black-128-gb/p/itmef5c22a98030a?pid=MOBFZ4AJ2FZGJKCF,SAMSUNG,32990,32990,0,5946,734,MOBFZ4AJ2FZGJKCF,4.4,8 GB
"SAMSUNG Galaxy Note10 Lite (Aura Black, 128 GB)",https://www.flipkart.com/samsung-galaxy-note10-lite-aura-black-128-gb/p/itm58f3a58c07dc9?pid=MOBFZ4AJH5SGQUQC,SAMSUNG,34990,34990,0,398,73,MOBFZ4AJH5SGQUQC,4.4,6 GB
"SAMSUNG Galaxy A71 (Prism Crush Blue, 128 GB)",https://www.flipkart.com/samsung-galaxy-a71-prism-crush-blue-128-gb/p/itmb719fd01880e3?pid=MOBFZ4AJJSWKTTAU,SAMSUNG,27999,34999,20,5946,734,MOBFZ4AJJSWKTTAU,4.4,8 GB
"SAMSUNG Galaxy Note10 Lite (Aura Glow, 128 GB)",https://www.flipkart.com/samsung-galaxy-note10-lite-aura-glow-128-gb/p/itm5a949e4bf4508?pid=MOBFZ4AJPCURHRQZ,SAMSUNG,36989,37499,1,1492,242,MOBFZ4AJPCURHRQZ,4.4,8 GB
"SAMSUNG Galaxy A51 (Prism Crush Black, 128 GB)",https://www.flipkart.com/samsung-galaxy-a51-prism-crush-black-128-gb/p/itm38c2ee53cb67b?pid=MOBFZ4AJRFZTYZHJ,SAMSUNG,20999,25999,19,8896,1054,MOBFZ4AJRFZTYZHJ,4.3,6 GB
"SAMSUNG Galaxy Note10 Lite (Aura Glow, 128 GB)",https://www.flipkart.com/samsung-galaxy-note10-lite-aura-glow-128-gb/p/itm75d7d0aa98681?pid=MOBFZ4AJTYFSXMCV,SAMSUNG,34990,34990,0,398,73,MOBFZ4AJTYFSXMCV,4.4,6 GB
"Mi 10i (Atlantic Blue, 128 GB)",https://www.flipkart.com/mi-10i-atlantic-blue-128-gb/p/itm780df69dfa0fe?pid=MOBFZ4RNZMVZDZVH,Mi,24988,25179,0,364,31,MOBFZ4RNZMVZDZVH,4.3,8 GB
"Mi 10i (Midnight Black, 128 GB)",https://www.flipkart.com/mi-10i-midnight-black-128-gb/p/itm780df69dfa0fe?pid=MOBFZ4RUR4CSZ6AE,Mi,24980,25630,2,364,31,MOBFZ4RUR4CSZ6AE,4.3,8 GB
"Mi 10i (Midnight Black, 128 GB)",https://www.flipkart.com/mi-10i-midnight-black-128-gb/p/itm2b6df2869328a?pid=MOBFZ4RUZH3GPEGE,Mi,22999,23179,0,820,67,MOBFZ4RUZH3GPEGE,4.3,6 GB
"Mi 10i (Atlantic Blue, 128 GB)",https://www.flipkart.com/mi-10i-atlantic-blue-128-gb/p/itmbccde1394b3d4?pid=MOBFZ4RZJMFPQDXH,Mi,22988,23089,0,820,67,MOBFZ4RZJMFPQDXH,4.3,6 GB
"Mi 10i (Pacific Sunrise, 128 GB)",https://www.flipkart.com/mi-10i-pacific-sunrise-128-gb/p/itm780df69dfa0fe?pid=MOBFZ4RZMYQKZYGZ,Mi,26999,27998,3,358,30,MOBFZ4RZMYQKZYGZ,4.3,8 GB
"Mi 10i (Pacific Sunrise, 128 GB)",https://www.flipkart.com/mi-10i-pacific-sunrise-128-gb/p/itmdb25c19125070?pid=MOBFZ4RZSW5XRHPK,Mi,23990,24900,3,806,65,MOBFZ4RZSW5XRHPK,4.3,6 GB
